PUBCHEM_CID,unstable,canonical_smiles
72187551,1,Cc1ccc(CC(=O)Nc2nc(-c3ccc4c(c3)CCN4C(=O)c3ccccc3C)c(C)s2)cc1C
70789646,1,Fc1ccc(Nc2nc(-c3ccncc3Cl)nc3ccccc23)cc1F
70789498,1,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(F)cc1Cl
70789657,1,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1cn[nH]c1
71771092,1,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)c([S+](=O)([O-])Nc3ccc(Br)cc3)c2)c1C
52936849,1,CCOC(=O)c1cnc2ccc(-c3cncc(NS(=O)(=O)c4ccccc4)c3)cn12
3246443,1,COc1c(O)ccc2c1CN1CCc3cc4c(cc3[C@@H]1C2)OCO4
118957930,1,CNC(=O)Cn1cc(-c2ccc3c(c2)C(F)CC32NC(=O)N(CC(=O)N(Cc3ccc(F)cc3)[C@@H](C)C(F)(F)F)C2=O)cn1
25256849,1,CC(NCc1ccc2c(c1)nc(NC(=O)c1ccc(-c3cn[nH]c3)s1)n2CC(C)(C)O)C(C)(C)C
2870379,1,CC(C)(C)C1CCc2[nH]c3ccccc3c(=O)c2C1
9868037,1,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12
2896518,1,O=C(NC(c1ccccc1)c1cc(Cl)c2cccnc2c1O)c1cccnc1
16025697,1,COc1cccc(C(=O)Nc2nc(-c3nnn(-c4cccc(Cl)c4C)c3C)ns2)c1
33036,1,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1
16019143,1,Cc1ccc(-c2c(CN3CCN(c4cccc(C(F)(F)F)c4)CC3)csc2C)cc1
91903479,1,Cc1nc(NC(=O)C2CC(=O)N(c3n[nH]c4cc(Br)ccc34)C2)sc1C
46907681,1,NC(=O)C1CCN(c2nc(-c3ccc(Oc4ccccc4)cc3)cs2)CC1
3334,1,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1
46907743,1,NC(=O)C1CCN(c2nc(-c3ccc(OCc4ccccc4)cc3)cs2)CC1
16028197,1,COc1cccc(N2CCN(c3ncc4c(n3)CCN(Cc3ccc(Br)cc3)C4)CC2)c1
70789387,1,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(Cl)cc1
428373,1,CCC(C)C1NC(=O)C2CCCN2C(=O)C(CC(C)C)OC(=O)CCNC(=O)C(C)N(C)C(=O)C(C(C)C)N(C)C1=O
15988540,1,COC(=O)c1cc(Cl)ccc1NC(=O)CSc1ncc(S(=O)(=O)c2ccc(Br)cc2)c(=O)[nH]1
1512045,1,CCCN1CNc2c(c(=O)[nH]c(=S)n2CCc2ccc(OC)c(OC)c2)C1
56593315,1,COc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(SC(F)(F)F)c1
4209724,1,COc1ccc(C(=O)Nc2nc(-c3ccccc3)cs2)c(OC)c1
19597433,1,CC(C)n1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21
70789488,1,Cc1ccc(S(=O)(=O)Nc2ccc(Cl)c(C(=O)Nc3nc(-c4ccccc4)cs3)c2)cc1
70701428,1,O=S(=O)(Nc1cnc2ccccc2c1)c1ccc(NCc2cccc(Cl)c2O)cc1
70701368,1,O=S(=O)(Nc1cnc2ccccc2c1)c1ccc(NCc2ccc(Br)cc2O)cc1
70701405,1,O=[S+]([O-])(Nc1cnc2ccccc2c1)c1ccc(NCc2ccc(Cl)cc2O)cc1
70701417,1,O=[S+]([O-])(Nc1ccc(-c2ccccc2)cc1)c1ccc(NCc2ccc(Cl)cc2O)cc1
72187550,1,CC(=O)Nc1nc(-c2ccc3c(c2)CCN3C(=O)c2ccccc2C)c(C)s1
71771099,1,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccc(Br)cc3)c2)c1C
16016585,1,Cc1ccc2cccc(NC(=O)c3ccc(OC(C)C)cc3)c2n1
8083550,1,Cc1nc2sccn2c(=O)c1S(=O)(=O)Nc1ccc(N2CCN(C)CC2)cc1
2800162,1,Cc1cc(Oc2ccc(N)cn2)ccc1Cl
91909359,1,O=C(Cc1cccs1)NCc1nnc2ccc(-c3ccccc3)nn12
5740575,1,O=c1cc(/C=C/c2c(F)cccc2Cl)[nH]c2ccccc12
7424264,1,COc1ccc(Nc2cc(C)nc(-n3nc(C)cc3C)n2)cc1Cl
664510,1,CNc1oc(-c2cccc3ccccc23)nc1C#N
16025695,1,COc1cccc(C(=O)Nc2nc(-c3nnn(-c4cc(C)ccc4C)c3C)ns2)c1
16034348,1,Cc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2cccc(Cl)c2)cc1
49852911,1,COc1cccc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)n1
15990148,1,Cc1cccc(N2CCN(c3nc4ccccc4c4nnc(C)n34)CC2)c1C
49853213,1,N#Cc1ccc(-c2ccc(CNc3ccc(C4CCNCC4)cc3)o2)cc1
46907710,1,NC(=O)C1CCN(c2ncnc(-c3ccc4c(c3)OCCCO4)n2)CC1
134808346,1,FC(F)(F)c1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1
126280,1,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
46907751,1,NC(=O)C1CCN(c2nc(-c3ccc(N4CCCCC4)nc3)cs2)CC1
24963047,1,CC(C)(C)NS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)cc1
3062316,1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
46916382,1,Cc1ccc(NC(=O)N2CCN(c3nc(N)nc4sc(-c5cccnc5)nc34)CC2)cc1
3662061,1,CCCNC(=O)c1ccc2c(c1)ncn2-c1cc(C)cc(C)c1
781247,1,CC(=O)c1c(C)n(-c2ccccc2)c2ccc(O)cc12
44640149,1,O=C1CCCC2=C1C1(CCS(=O)(=O)C1)N=C(Nc1nc3ccccc3o1)N2
49852728,1,Cc1cc(C)nc(NC(=S)N2CCN(c3cccc([N+](=O)[O-])c3)CC2)c1
2168668,1,Cc1ccc(-c2cc(C(=O)NCc3ccc(S(N)(=O)=O)cc3)c3ccccc3n2)cc1C
4374325,1,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)c1C
3106386,1,O=C(Nc1nc(-c2ccccc2)cs1)c1ccccc1[N+](=O)[O-]
70789688,1,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1C(F)(F)F
71660768,1,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cc(F)ccc3o1)N2
70789424,1,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccncc3)cs2)cc1
70701470,1,CNc1oc(-c2cccc3ccccc23)nc1C(=O)Nc1cccc(C#N)c1
70701384,1,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccc(-c4ccccc4)c3)cc2)c1O
70789654,1,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1cccnc1
71771073,1,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3cccnc3)c2)c1C
71771090,1,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccc(Br)c(F)c3)c2)c1C
46925989,1,O=C1CCc2cc(S(=O)(=O)Nc3ccc(F)c(Cl)c3)c(F)cc2N1
46907753,1,CN(C)c1cccc(-c2cnc(N3CCC(C(N)=O)CC3)nc2)c1
136665415,1,O=C(Nc1ccc(F)cc1F)c1cc(-c2ccc[nH]2)n[nH]1
6746983,1,C=C1C(=O)O[C@H]2[C@@H]1CCC(C)=CCC[C@@]1(C)O[C@@H]21
136959977,1,Cn1cnc(-c2nccc3c(=O)[nH]c(OCCCC(F)(F)F)nc23)c1
15987821,1,COc1ccc(Nc2ncc(C(=O)Nc3cccc(Cl)c3)c3ccccc23)cc1
134787726,1,COC(=O)CNC(=O)c1nc(-c2ccc(Cl)nc2)c2cnccn12
91911826,1,Cc1ccc(C(=O)NC2CCN(c3cnn(CC4CC4)c(=O)c3)CC2)cc1C
16016570,1,COc1cccc(NC(=O)c2cccc3c(=O)c4c([nH]c23)CCCC4)c1
46907731,1,N#Cc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1
91887902,1,O=C(NC1CCCN(c2cc(-c3ccc(F)cc3)[nH]n2)C1)c1ccc2ncccc2c1
457993,1,CCCCCCC.CN1C(=O)CN=C(c2ccc[nH]2)c2cc(Cl)ccc21
118170767,1,COc1cc([C@@H](CC(=O)O)c2ccc(C)c(CN3C[C@@H](C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12
3233203,1,CC(=O)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1
3235670,1,CCCCCn1c(=O)[nH]c2cc(C(=O)NCCCN3CCC(C)CC3)ccc2c1=O
49852918,1,Cc1cc(C)nc(NC(=S)N2CCN(c3nccc(C(F)(F)F)n3)CC2)c1
49705773,1,O=C(c1ccc2c(c1)ncn2-c1ccccc1)N1CCCCC1
70789341,1,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3nc(-c4ccc(Cl)cc4)cs3)cc2)cc1
49680389,1,Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)Nc3nc(-c4ccccc4)cs3)c2)cc1
70701422,1,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(F)c2O)cc1
70701443,1,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccc(C)nc3)cc2)c1O
71296010,1,c1ccc2c(Nc3ccc4nc[nH]c4c3)nc(-c3ccncc3)nc2c1
50760402,1,CCN1CCN(c2ccc3cc(S(=O)(=O)N4CCOCC4)ccc3n2)CC1
72710610,1,O=C1Nc2ccccc2/C1=C\c1ccc(O)c(Cl)c1
71296017,1,Fc1ccc(Nc2nccc(-c3ccncc3)n2)cc1F
70789408,1,COc1ccccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1
73265261,1,O=C([C@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)N[S+](=O)([O-])c1cccc2cnccc12)N1CCN(Cc2ccccc2)CC1
134809342,1,C[S+](=O)([O-])N1CCC(Cn2ccc3c(N4CCOCC4)nc(-c4cccc5[nH]ccc45)cc32)CC1
730810,1,Cc1ccc2[nH]c(-c3ccccc3)cc(=O)c2c1
10316032,1,Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1
655308,1,O=c1c2c([nH]c3ccc(Br)cc13)CCCC2
134807488,1,Fc1ccc(CNc2cc3c(cn2)CN(Cc2ccncc2)CCN3)cc1
71660748,1,Cc1ccc2nc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)oc2c1
46907677,1,CN(C)c1cccc(-c2nnc(N3CCC(C(N)=O)CC3)s2)c1
134811001,1,Cn1ccc2c(C(=O)NCc3cccnc3)nc(-c3ccc(CO)cc3)cc21
134805713,1,COc1ccc(-c2cc(-c3cccc(NC(C)=O)c3)cn3cncc23)cn1
60167809,1,FC(F)(F)c1cccc(Nc2ccc(CNc3nc(-c4ccccc4C(F)(F)F)nc4ccccc34)cc2)c1
825303,1,COc1ccc2nc(C)cc(Nc3ccc(Cl)c(Cl)c3)c2c1
1383822,1,Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21
4355463,1,FC(F)(F)c1cccc(N2CCN(C(=S)Nc3ccccn3)CC2)c1
53257090,1,Cc1cc(C)nc(NC(=S)N2CCN(c3ccc4nsnc4c3)CC2)c1
5284645,1,C[C@H]1CCC[C@H](O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1
49787093,1,CN1CCN(c2ccc(Nc3nn4c(=O)c5ccccc5nc4s3)cc2)CC1
11667893,1,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21
135533054,1,O=C(N/N=C/c1ccc(O)c(O)c1)c1cc2ccccc2cc1O
46907682,1,COc1ccccc1-c1csc(N2CCC(C(N)=O)CC2)n1
137299438,1,COc1ccc(-n2nc(C3CCN([S+](=O)([O-])c4cccc(C(F)(F)F)c4)CC3)[nH]c2=O)cc1
4321730,1,CC1CCCCN1c1ncnc(N)c1[N+](=O)[O-]
53257098,1,Cc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)n3)CC2)c1
53257156,1,Cc1cc(C)nc(NC(=S)N2CCN(c3ccc(Cl)cc3[N+](=O)[O-])CC2)c1
4970248,1,Cc1ccc(-n2nc(C)c3c(-c4ccc(O)c(O)c4)c(C#N)c(N)nc32)cc1C
57383420,1,CN1C(=O)c2ccccc2[S@](=O)c2ccc(C(=O)NCc3ccc(Cl)cc3)cc21
71307873,1,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccnc1
70789545,1,Cc1ccc(NS(=O)(=O)c2ccccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
70789505,1,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)Nc4ccc(C#N)cc4)cc3)c3ccccc3n2)cc1C
70701447,1,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1
70789534,1,Cc1ccc(S(=O)(=O)Nc2cc(C(=O)Nc3nc(-c4ccccc4)cs3)ccc2Cl)cc1
70789438,1,Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)Nc3nc(-c4ccccc4)cs3)c2Cl)cc1
70701398,1,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccnc3)cc2)c1O
31526528,1,Fc1ccc(Oc2nc(-c3ccncc3)nc3ccccc23)cc1F
71296024,1,Fc1cc(F)cc(Nc2nc(-c3ccncc3)nc3ccccc23)c1
1557872,1,Clc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1Cl
70701376,1,O=S(=O)(Nc1ccc2ccccc2c1)c1ccc(NCc2ccc(Br)cc2O)cc1
17537846,1,O=C(NCc1cccc(C(F)(F)F)c1)c1ccc(CN2CCCCC2)cc1
70701427,1,O=[S+]([O-])(Nc1nccs1)c1ccc(NCc2cccc(Cl)c2)cc1
71771077,1,CC(=O)c1c(C)c(C(=O)Nc2cccc([S+](=O)([O-])N(C)C)c2)n(C)c1C
70789683,1,Nc1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1
68938909,1,CC(=O)N1CCN(c2ccc(OCc3nn(C)c(C)c3-c3cccc4c(CCCOc5cccc6ccccc56)c(C(=O)O)n(Cc5cccnc5)c34)cc2)CC1
73424674,1,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1cccc(C#N)c1
70789360,1,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccccc1Cl
46907702,1,NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCC4)c3)s2)CC1
134807218,1,c1ccc(CNc2cc3c(cn2)CN(Cc2cccnc2)CCN3)cc1
91767277,1,Cc1c(CN(C)c2cc(C3CC(O)C3)nc(N)n2)[nH]c2ccccc12
1166596,1,COc1ccc(-c2cc(C(F)(F)F)nc(SCCC(=O)Nc3cc(C)ccc3O)n2)cc1
134792225,1,C#CCNC(=O)c1nc(-c2cccnc2)c2ccccn12
60167913,1,FC(F)(F)c1cc(-c2ccc(CNc3nc(-c4ccccc4C(F)(F)F)nc4ccsc34)cc2)ccn1
25212148,1,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)cc4F)c3s2)nc1
2734802,1,O=C(O)[C@H]1O[C@H]1C(=O)O
73424671,1,CCc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1ccc(C#N)cc1
11885313,1,O=c1c(-c2cccs2)ccc2n1C[C@H]1C[C@@H]2CN(C2CCOCC2)C1
2886207,1,O=C(Nc1ccc2oc(-c3cccnc3)nc2c1)c1ccc(-c2ccccc2)o1
5701997,1,CN1CC(CNC(=O)OCc2ccccc2)C[C@H]2c3cccc4c3c(cn4C)CC21
70789539,1,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
16033040,1,CC(C)(C)c1ccc(S(=O)(=O)N2CCC(c3ccncc3)CC2)cc1
4916244,1,CCOc1ccc(N2C(=O)c3n[nH]c(-c4cccs4)c3C2c2cccc(F)c2)cc1
71660776,1,COc1ccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc2c1
15989508,1,Cc1ccc(NC(=O)NCC2CCN(Cc3cccc(Cl)c3)CC2)cc1Cl
16020100,1,CCOC(=O)c1ccc(N2C(=O)c3[nH]nc(-c4ccc(OC)cc4)c3C2c2ccc(C)cc2)cc1
46926042,1,O=C1CCCC2=C1C(c1[nH]ncc1Br)N=C(Nc1nc3ccccc3o1)N2
71307837,1,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccncc1
70789448,1,Cc1ccc(S(=O)(=O)Nc2ncccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
70789555,1,CC[S+](=O)([O-])Nc1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1
70789362,1,Cc1ccc(-c2cc(C(=O)Nc3cccc(S(=O)(=O)Nc4nccs4)c3)c3ccccc3n2)cc1C
70789484,1,COc1cc(Cl)ccc1C(=O)Nc1nc(-c2ccccc2)cs1
16104826,1,COC(=O)c1nc(-c2cccc3ccccc23)oc1OC
70701377,1,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(Cl)c2O)cc1
71660750,1,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3ccc(F)cc3o1)N2
70701425,1,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(Br)c2O)cc1
25236895,1,O=C(C1CCC1)N1CCN(C/C=C/c2ccccc2)CC1
10561847,1,O=C1Nc2ccccc2/C1=C\c1ccc(O)cc1
70789530,1,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)cc1
70789383,1,N#Cc1cccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c1
70789409,1,Cc1ccccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1
44573504,1,CC(C)(O)Cn1c(NC(=O)c2ccc(-c3cn[nH]c3)s2)nc2cc(CN3CCOCC3)ccc21
70789392,1,Cc1ccc(S(=O)(=O)n2cc(C(=O)Nc3ccc(-c4ccccc4)cc3)c3ccccc32)cc1
99625,1,O=C(N[C@@H](Cc1ccccc1)C(=O)CCl)OCc1ccccc1
46907683,1,CC(C)(C)c1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1
91911825,1,COc1ccc(C(=O)NC2CCN(c3cnn(CC4CC4)c(=O)c3)CC2)c(OC)n1
134806720,1,COc1ncccc1-c1cc2c(ccn2CC2CCN([S+](C)(=O)[O-])CC2)c(N2CCOCC2)n1
6320437,1,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1
6237,1,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1
91891339,1,Cc1cn2nc(-c3nc(C4CCCN(C(=O)c5ccccc5)C4)no3)cc2c(=O)[nH]1
25169382,1,Clc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1
16034426,1,CCOc1ccc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2CCCN(C)C)cc1
46926062,1,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3ccccc3o1)N2
439260,1,NC[C@H](O)c1ccc(O)c(O)c1
134807511,1,O=C1NCc2cc(-c3cc4c(ccn4Cc4ccncc4)c(N4CCOCC4)n3)ccc21
87051521,1,CCCCN(C)C(=O)c1c(C)sc2ccn(CCC)c(=O)c12
70716515,1,CCC[C@@H]1CN(C(=O)c2ccc(-c3ccc(C)o3)cc2)C[C@H]1NC(C)=O
1497027,1,Cc1ccc(C(=O)Nc2ccc3oc(-c4cccnc4)nc3c2)cc1[N+](=O)[O-]
1201,1,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)C(C)C3O
139106,1,c1ccc(-c2cn[nH]c2)cc1
21081761,1,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O
20953663,1,Cc1nn(CC(=O)NCCCN2CCC(N3CCCCC3)CC2)c(=O)c2cc(-c3ccccc3)nn12
663428,1,CCCNc1oc(-c2cccc3ccccc23)nc1C#N
974197,1,CCNc1oc(-c2cccc3ccccc23)nc1C#N
135546860,1,CN(C(=O)CSc1nc2c(c(=O)[nH]1)CCCC2)c1ccccc1
53255401,1,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)n(C)n1
57383405,1,CN1C(=O)c2ccccc2[S@](=O)c2ccc(C(=O)NCc3ccc(Br)cc3)cc21
70701403,1,CC(Nc1ccc([S+](=O)([O-])Nc2nccs2)cc1)c1ccccc1
70789487,1,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2ncc(-c3ccccc3)s2)cc1
70789511,1,COc1cc(NS(=O)(=O)c2ccc(C)cc2)cc(C(=O)Nc2nc(-c3ccccc3)cs2)c1
70789418,1,COc1ccc(C(=O)Nc2nc(-c3ccccc3)cs2)cc1NS(=O)(=O)c1ccc(C)cc1
70789458,1,Cc1ccc(S(=O)(=O)Nc2cc(Cl)c(Cl)cc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
70701390,1,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cnc4ccccc4c3)cc2)c1O
70789670,1,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-n1cncn1
71296028,1,c1ccc2[nH]c(Nc3nc(-c4ccncc4)nc4ccccc34)nc2c1
70701388,1,O=[N+]([O-])c1ccc(CNc2ccc([S+](=O)([O-])Nc3nccs3)cc2)c(O)c1
9921994,1,c1ccc2c(Nc3ccn[nH]3)nc(-c3ccncc3)nc2c1
939022,1,COc1ccc2[nH]c(=O)c(-c3noc(-c4cccs4)n3)cc2c1
1520649,1,Clc1ccc(-c2nc(-c3ccc(Br)o3)no2)c(Cl)c1
70789343,1,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc1
70701396,1,O=S(=O)(Nc1ccc2ccccc2c1)c1ccc(NCc2cccc(Cl)c2O)cc1
71295995,1,Fc1ccc(Nc2ccnc(-c3ccncc3)n2)cc1F
70789517,1,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cnn(C)c3)cs2)cc1
70701375,1,O=[S+]([O-])(Nc1ccccc1)c1ccc(NCc2cccc(C(F)(F)F)c2Cl)cc1
70789560,1,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccccc1
70789702,1,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1ccncc1
71296025,1,CN(C)c1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1
118721624,1,[2H]C([2H])(Nc1nc(-c2ccccc2C([2H])(C([2H])([2H])[2H])C([2H])([2H])[2H])ncc1C)c1ccc(-n2ccnn2)cc1
70701468,1,CNc1sc(-c2cccc3ccccc23)nc1C#N
71828900,1,O=C(NC1CCCc2c1[nH]c1c(Cl)cccc21)c1ccc2c(c1)OCO2
16025699,1,CCc1cccc(-n2nnc(-c3nsc(NC(=O)c4cccc(OC)c4)n3)c2C)c1
15991365,1,COc1cc(C2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2CCCN2CCOCC2)ccc1O
134796942,1,O=C(NCc1cccs1)c1cn2cc(-c3ccccc3)sc2n1
7080326,1,Cc1c(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)nc2ncccn12
135546945,1,COc1cc(NC(=O)c2cc(-c3ccccc3O)no2)cc(OC)c1OC
40724396,1,CC(C)NC(=O)N1C[C@@H]2C[C@H](C1)c1ccc(-c3cccc(C(F)(F)F)c3)c(=O)n1C2
70756727,1,Cc1cc(CNC(=O)c2ccc3c(c2)n(CC2CC2)c(=O)n3C2CCCCC2)on1
9282872,1,Cn1nnnc1Sc1ncnc2sc(-c3ccccc3)cc12
4091590,1,Cc1ccc2nc(-c3ccccn3)c(Nc3ccccc3C)n2c1
53396328,1,O=C(C=Cc1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1
995088,1,Cc1ccc(-c2cc(C(=O)NCc3cnn(C)c3C)c3cc(Br)ccc3n2)cc1
135495242,1,COc1ccc(-c2csc(C3=C(O)CN(Cc4ccc(Cl)cc4)C3=N)n2)cc1OC
213329,1,Cc1ccc(C)n1-c1cccc(C(=O)O)c1
16009365,1,CC(C)CNc1ncnc2onc(-c3ccc(Cl)cc3)c12
46926047,1,CC1=C(C(=O)Nc2ccccc2C)C(c2ccccc2Br)N=C(Nc2nc3ccccc3o2)N1
53255426,1,Cc1cc(NS(=O)(=O)c2ccc(NCCc3ccc(Cl)c(Cl)c3)cc2)no1
53257149,1,COc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)n3)CC2)c1
57383430,1,CCN1C(=O)c2ccccc2[S@](=O)c2ccc(C(=O)NCc3ccc(F)cc3)cc21
3338038,1,COc1cccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)c1
70789485,1,Cc1ccc(-c2cc(C(=O)Nc3cccc(S(N)(=O)=O)c3)c3ccccc3n2)cc1C
70789396,1,COc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1C(=O)Nc1nc(-c2ccccc2)cs1
70701474,1,CNc1oc(-c2cccc(-c3ccccc3)c2)nc1C#N
60167823,1,Cc1cnc(-c2ccccc2C2COC2)nc1NCc1ccc(-c2cccnc2)cc1
70701441,1,O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(F)ccc2O)cc1
70701423,1,O=[S+]([O-])(Nc1nccs1)c1ccc(NCc2cc(Cl)cc(Br)c2O)cc1
70701416,1,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc(C)c(C)s3)cc2)c1O
890763,1,COc1cc(/C=C2\C(=O)Nc3ccccc32)ccc1O
70789553,1,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccs1
70789687,1,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1cncnc1
70789676,1,COc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1Cl
70789696,1,Cc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F
71296002,1,CC(=O)Nc1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1
73265321,1,Cc1c(-c2cccc3c(CCCOc4cccc5ccccc45)c(C(=O)O)n(Cc4cccnc4)c23)c(COc2ccc(N3CCN([S+](=O)([O-])N(C)C)CC3)cc2)nn1C
50898243,1,O=C(NC1CCCc2c1cnn2-c1cccc(O)c1)c1ccccn1
134798001,1,Cc1ccccc1C(=O)N1CCC(C(=O)N2CCC(N3Cc4ccccc4C3=O)CC2)CC1
