mouse_subcutaneous_LD50_(?log(mol/kg)),canonical_smiles
2.963712547,CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1
3.583447295,CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1
1.906963219,O=Cc1ccccc1C(=O)O
2.795746979,Oc1ccc(Cl)cc1Cc1ccccc1
2.225061782,CC(Oc1ccc(Cl)cc1Cl)C(=O)O
4.661697409,CCN(CC)CCSC(=O)c1ccc(N)cc1
2.197181494,CC=Cc1ccc2c(c1)OCO2
2.716563482,c1ccc2[nH]ccc2c1
2.649137698,Oc1ccccc1O
3.174600442,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
3.272452232,N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2)cc1
2.593654275,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
2.442852757,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1
2.295789832,c1ccc(OCC2CO2)cc1
2.781763263,Oc1ccc(O)cc1
2.066100882,C=CCOCC(O)CO
1.931517695,CCC=O
1.279990572,CNC=O
1.426613663,CCCC=O
3.000830031,CCCCCC(C)N
1.951292675,NCCCCCCN
1.993919858,CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F
6.586237306,CCC(C)C(=O)OC1C(O)C2C(CN3CC(C)CCC3C2(C)O)C2CC34OC5(O)C(OC(=O)C(C)(O)C(C)O)CCC3(C)C5C(OC(C)=O)C(OC(C)=O)C4C21O
2.939849026,C[N+]1(C)CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
2.93519658,COc1ccc2c3c1OC1C(O)C=CC4C(C2)[N+](C)(C)CCC341
3.541709826,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314
3.661899725,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(=C(C)O)C(=O)C12C
3.012087686,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1
3.653195785,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1
3.376286547,COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3
2.705652183,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1
3.160720844,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1
1.468310399,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
3.385764013,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1
2.542307162,CCCCOP(=O)(OCCCC)OCCCC
4.63404881,CCOP(=O)(OCC)SCCSCC
1.396644907,C=C(O)C(=O)O
0.40676022,ClC(Cl)=C(Cl)Cl
1.868176073,CC(=O)C=CC1C(C)=CCCC1(C)C
2.155767081,CN1C(=O)OC(C)(C)C1=O
2.264190323,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
2.821812078,O=S(=O)(c1ccccc1)c1ccccc1
1.728045202,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
2.789478975,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O
3.429112053,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
1.786044053,Oc1c(I)cc(Cl)c2cccnc12
3.077528487,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
2.511339288,C=CCN1Cc2ccccc2-c2ccccc2C1
3.323227242,COC(=O)C1=COC(C)C2C[n+]3ccc4c([nH]c5ccccc54)c3CC12
2.979882519,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O
1.803058186,O=c1nc[nH]c2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O
3.400104527,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1
3.234888844,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
2.852600227,O=C(O)c1cc(-c2ccccc2)nc2ccccc12
3.048780891,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12
1.978205633,COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
3.412079007,COc1c(C(C)C)oc2cc3oc(=O)ccc3cc12
2.198657637,CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C
2.913455967,CC1NCCOC1c1ccccc1
2.659178551,CCN(CC)C(C)C(=O)c1ccccc1
3.042018999,c1ccc2c(c1)c(Cc1cn(CN3CCCCC3)c3ccccc13)cn2CN1CCCCC1
2.390150383,Clc1ccc(CC(=CCN2CCCC2)c2ccccc2)cc1
3.105267155,COc1ccc(OC)c(CNN)c1
3.156799471,COc1ccc(CNN)cc1OC
2.668965211,c1ccc2c(c1)OCC(CN1CCCCC1)O2
2.270110141,Cc1nc(=O)c(C[n+]2csc(CCO)c2C)c[nH]1
2.790355546,CCOc1ccc(C(=O)OCCN(CC)CC)cc1
3.879286541,CCCCNc1ccc(C(=O)OCCN(C)C)cc1
3.11547685,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1
2.893482126,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1
3.50054919,CC1=CC(=O)C(C)=CC1=O
2.336082398,CN(C)C(=S)SSC(=S)N(C)C
2.586990085,COC(=O)CCCCC(CCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)SC(C)=O
1.725995591,NCc1ccc(S(N)(=O)=O)cc1
4.077834023,NCC(O)c1ccc(O)c(O)c1
2.310726748,CC(Cc1ccccc1)NC(=O)c1cccnc1
3.134602053,Nc1cc([AsH]=[AsH]c2ccc(O)c(N)c2)ccc1O
2.350244374,C=Cc1ccc(C)nc1
2.63810813,N#CCC(=O)NN
1.178150865,NCCO
4.314402197,COP(=O)(OC)OC(C)=CC(=O)N(C)C
1.562629483,CCCCCC(=O)O
1.627698746,C1CNCCN1
4.078268269,CN1CCC23c4c5ccc(O)c4OC2(C)C(=O)CCC3C1C5
6.437394061,CCC(C)C(=O)OC1C(O)C2C(CN3CC(C)CCC3C2(C)O)C2CC34OC5(O)C(OC(=O)C(C)(O)CC)CCC3(C)C5C(OC(C)=O)C(OC(C)=O)C4C21O
4.500858698,CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O
3.398469953,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1
2.443058542,CCC1(CC)C(=O)NC(=O)NC1=O
2.849845104,C[N+]1(CCC(O)(c2ccccc2)c2cccs2)CCOCC1
2.248133063,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
1.552761472,CC(=O)NS(=O)(=O)c1ccc(N)cc1
2.331383655,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
2.456197083,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
2.434874941,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C
2.847064966,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
2.611942218,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
3.559413732,CN(C)CCOC(c1ccccc1)c1ccccc1
3.239643674,Oc1cccc2cccnc12
4.187861818,O=C1C=C2C(=CCOC2O)O1
3.171267672,CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
1.660036557,Nc1ccc(C(=O)O)cc1
2.870023528,CC(C)(N)Cc1ccc(Cl)cc1
2.539856321,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O
3.151392836,C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13
3.997321735,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
4.456750047,CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C
4.910327167,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1OC)Cc1ccccc1OC
4.895199939,CC[N+](CC)(CCCNC(=O)C(=O)NCCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl
4.39212838,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1)Cc1ccccc1
2.246239918,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1
3.058496768,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1
2.219760338,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC
1.763833645,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2
2.706962461,CC(N)C(O)c1ccccc1
3.794377516,CN(C)CCN(Cc1ccccc1)c1ccccn1
2.191041349,CNCC(O)c1cccc(O)c1
3.950308048,O=NN(CCCl)C(=O)NCCCl
2.817570658,Cc1ccc(CCNN)c(C)c1
2.97201709,NNCCc1ccccc1Cl
4.967961991,CN(C)C(=O)Oc1ccc[n+](C)c1
2.916670825,Cc1ccc(CCNN)cc1
2.848155748,c1ccc2c(c1)ncc1nccn12
2.713800696,c1ccc2nc3ccccc3cc2c1
2.946431936,c1ccc2cccc-2cc1
1.920791111,c1c[nH]cn1
1.226146043,C1CCCCCCCCCCC1
4.16503153,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1
4.236108802,CCOP(=S)(OCC)OCCSCC
2.373415934,NC(=O)N1c2ccccc2C=Cc2ccccc21
2.742223235,CCN(CC)CCOC(=O)N1c2ccccc2Sc2ccccc21
2.265435781,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1
2.400341168,COc1c2occc2cc2ccc(=O)oc12
3.847091214,CC(C)CC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)N(C)C(=O)C(C)NC(=O)C(C(C)C(C)C)N(C)C(=O)CN(C)C(=O)C2CC(O)CN2C1=O
4.118365267,CCOP(=S)(OCC)Oc1ccc2c(C)cc(=O)oc2c1
4.196755255,CNC(C)Cc1ccccc1
5.199814993,CC1OC(C[N+](C)(C)C)CC1O
3.743395508,CC(N)Cc1ccccc1
1.607384244,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C
3.18691196,N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1
2.496529901,C#CC(C)(CC)OC(N)=O
3.332577311,C[N+]([O-])(CCCl)CCCl
3.074640123,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O
3.239449297,CC[N+](C)(C)c1cccc(O)c1
2.682770562,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
3.446878144,CN(C)CCCN1c2ccccc2Sc2cccnc21
2.724410234,COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O
3.338598379,CNc1nncc2ccccc12
3.25177607,COc1ccc2c3c([nH]c2c1)C(C)=NCC3
3.592959407,CCN(CC)C(=O)c1ccc(O)c(OC)c1
2.390070883,CC(C)NNC(=O)c1ccncc1
3.550675207,O=[N+]([O-])c1cc(I)c(O)c(I)c1
2.622246753,C#CCN(C)Cc1ccccc1
3.907601397,Nc1cc([As]=O)ccc1O
2.852078073,CC(C)(C)C(=O)NNCc1ccccc1
4.587941331,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
3.624053213,CC[N+](C)(C)CCN(C)CC[N+](C)(C)CC
5.339888497,CC[N+](CC)(CCCNC1=CC(=O)C(NCCC[N+](CC)(CC)Cc2ccccc2)=CC1=O)Cc1ccccc1
6.008279931,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1
2.828919708,C[N+]1(C=Cc2ccccc2)CCCCC1
2.864538891,O=P(F)(N1CCCCC1)N1CCCCC1
3.114653435,CC(C)N(C(=N)N)C(C)C
2.742380004,CN1CCC(=C2c3ccccc3S(=O)c3ccccc32)CC1
2.659686533,O=c1nc[nH]c2n[nH]cc12
1.903744193,CCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
3.062199835,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1
3.497655615,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21
3.990504493,CCCCNc1c2c(nc3ccccc13)CCCC2
4.048242179,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21
2.834289868,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1F
2.950989555,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
3.321137382,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21
3.166807281,CC(C)NCC(O)COc1cccc2ccccc12
3.240341723,CN(c1ccccc1)P(=O)(F)N(C)c1ccccc1
2.029130433,CCCN(CCC)CCOC(=O)c1ccc(F)cc1
5.653595971,CP(=O)(F)OC1CCCCC1
3.444067361,O=P(F)(Nc1ccccc1)Nc1ccccc1
4.444461706,O=P(F)(NCc1ccccc1)NCc1ccccc1
3.101063943,c1ccc(CCN2CCCCC2)cc1
3.096414055,C(=CN1CCCCC1)c1ccccc1
2.294919724,CN(C)C(=O)CCNc1ccc(Br)cc1
4.473482799,O=C(CCCCCCCF)OCCF
4.325100418,CCOC(=O)CCCCCCCF
3.366122116,CCOC(=O)CCCCCCCCCCF
3.719948166,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1
2.966660815,CCOC(=O)CCCCF
1.671084174,NCCCCN
3.851347034,ClCCNCCCl
3.183668357,FCCCCCCCCl
4.679824792,N#CCCCCCCF
4.590442787,FCCCCCCCCCCCl
4.945160728,OCCCCCCCCCCF
4.951160606,CCCCCCCCCC(=O)F
3.396445639,N#CCCCCCCCCCCCF
3.356222257,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O
2.011913095,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1
1.86286793,NC1CONC1=O
3.37009128,Cc1ccccc1C(OCCN(C)C)c1ccccc1
2.821666345,CCN(CC)CCN1c2ccccc2Sc2ccccc21
4.217889677,NC(Cc1ccccc1N(CCCl)CCCl)C(=O)O
2.504016457,NCCc1c[nH]c2ccccc12
4.464570682,O=P(F)(NC1CCCCC1)NC1CCCCC1
3.149166748,FCCCBr
4.339077608,CCOC(=O)CCCCCCCCCF
5.00485424,N#CCCCCF
3.756495377,C#CCCCCCF
4.709501532,N#CSCCCCF
4.068642188,N#CCCOCCF
3.425566824,NCCCCCCCF
3.476709577,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C
3.024214806,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5
3.072483673,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5
3.817863831,COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43
4.312296768,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2
3.332251849,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C
3.177516281,O=c1nc2cccccc-2n1Cc1ccccc1
4.252657165,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O
4.120900626,O=C(CF)Oc1ccccc1C(=O)O
2.493730915,CNNCc1ccc(C(=O)NC(C)C)cc1
3.327889982,O=C(CF)Sc1ccccc1
3.142557712,CNC(C)Cc1ccc(O)cc1
4.103007926,O=C(CF)OCC(O)CO
3.579157725,OCCF
4.606402864,FCCCCI
5.010078417,OCCCCF
4.650469422,O=C(O)CCCCCF
4.92144947,CC(=O)SCCCCF
3.82449898,C#CCCCCF
4.148659595,FCCCCCCBr
3.36229771,N#CCCCCCF
1.950350469,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
2.666965148,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
3.156110448,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1
2.611190346,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
2.996110903,CCOC(=O)c1ccc[n+](CCF)c1
4.409764104,O=C(CF)Oc1ccccc1
4.530652119,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O
4.294124388,C=CCOC(=O)CF
3.939544211,O=C(CF)SCCCl
1.470394035,C[N+](C)(C)CCCC(=O)O
3.735883214,N#CCCCF
3.590319264,FCCCCCCl
3.820872568,N#CSCCCF
4.63559001,CCOC(=O)CCCCCCCCCCCCCCCF
5.037378683,FCCCCCCS
4.232792884,C#CCCCCCCF
4.508516252,N#CSCCCCCCF
3.625208839,CC=C1CN2CCc3c([nH]c4ccccc34)C2CC1C(C(=O)OC)C1OCC2C3CC4N(CCC45c4ccccc4N1C25)CC3CC
1.921108766,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C
3.300262999,CC1N(CCc2ccccc2)CCCC1(C)c1cccc(O)c1
2.6938588,CC[N+](CC)(CC)CCF
3.734566275,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
2.819452104,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+](O)C1
2.551367645,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
2.544531871,C=Cc1cncc2c1CCOC2=O
2.941245518,COc1ccc2c(c1)[nH]c1c(C)nccc12
1.672290745,Cc1ncc([N+](=O)[O-])n1CCO
2.898833272,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
1.54521823,Cc1ncc(COP(=O)(O)O)c(CO)c1O
2.182107606,CCCN(CCC)CCCOC(=O)c1ccc(F)cc1
2.084015219,CCCCN(CCCC)CCCOC(=O)c1ccc(F)cc1
4.265143422,COC(=O)CF
2.161688363,CCCCN(CCCC)CCCOC(=O)c1ccc(F)c(I)c1
3.246082306,CCOC(=O)CCCCCCF
4.164303859,O=C(CF)OCCF
2.964113426,O=C(O)CCF
1.736143088,O=c1cn[nH]c(=O)[nH]1
3.496546821,Nc1cccnc1
3.338755217,CC(=O)SCCF
3.224307812,NCCCF
4.310236479,CCOC(=O)CCCCCCCCF
4.287269729,FCCCCBr
1.946684089,FCCCCCl
5.121971804,NCCCCCCF
5.071463284,OCC(O)CCCCCCCCCF
3.255324422,C#CCCCCCCCF
3.256943732,FCCCCCCCCCCl
3.403461986,FCCCCCCCCCCCBr
3.279443353,OCCCCCCCCCCCF
6.277000317,CC(=O)OC1CC2(O)C3CCC4CC(OC(=O)CCCCCCC(=O)NC(CCCNC(=N)N)C(=O)O)CCC4(C)C3CCC2(C)C1c1ccc(=O)oc1
4.762814528,CC12CCC(O)CC1CCC1C2CCC2(C)C(c3ccc(=O)oc3)C(O)CC12O
3.567881077,CC12CCC(O)CC1CCC1C2CCC2(C)C(c3ccc(=O)oc3)CC3OC312
5.461801036,O=C1CC2OCC=C3CN4CC(O)C56c7ccccc7N1C5C2C3CC46
2.369078936,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COS(=O)(=O)O
3.571722848,CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C
3.624787402,COc1ccc2c3c1OC1C(OC(C)=O)=CCC4C(C2)N(C)CCC314
2.154337227,CN1CCC23c4c5ccc(O)c4OC2C=CC(O)C3C1C5
2.97069684,COc1ccc2c3c1OC1C=CC(Cl)C4C(C2)N(C)CCC314
3.416442066,Oc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341
3.866827234,CN1CCC23c4c5ccc(O)c4OC2C(=O)C=CC3C1C5
4.4318811,COC1=CC=C2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5
3.047330897,COc1ccc2c3c1OC1C(Cl)C=CC4C(C2)N(C)CCC341
4.4318811,COc1ccc2c3c1OC1C(=O)C=CC4C(C2)N(C)CCC314
2.677215973,COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341
3.041968073,C=CCC1(C2C=CCCC2)C(=O)NC(=S)NC1=O
5.308865932,CC12CCC3C(CCC4CC5NCC(O5)C43C)C1CC(O)C2
5.402900171,CC12CCC3C(CCC4CC5NCC(O5)C43C)C1CC(=O)C2
2.750326226,Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccccc1)CC3
2.839463382,CC(C)=CCC1C(=O)C(=C(O)CC(C)C)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O
2.769210307,CN(C)CCOC(C)(c1ccccc1)c1ccccn1
4.166616887,CC1=C2C(=O)C3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C
2.158849842,CC12CCC(CC1)C(C)(C)O2
3.025587375,CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl
3.737144915,O=S(=O)(CCCl)CCCl
6.045878208,CC(=O)OC1CC2(O)C3CCC4CC(O)CCC4(C)C3CCC2(C)C1c1ccc(=O)oc1
1.469983926,O=C(O)C(=O)C(=O)O
2.339452173,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
4.280088716,Cc1c(C(C)C2NCC(C)CC2O)ccc2c1CC1C2CC=C2CC(OC3OC(CO)C(O)C(O)C3O)CCC21C
3.817269078,COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3
3.080451344,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3
3.021095387,CCC(C)C(=O)OC1C(OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C
3.204929871,COc1cc2c3c(c1O)Oc1ccc(cc1)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CCN1C
4.01898328,Cc1cc2c(-c3ccccc3)c3cc(C)c(N)cc3nc2cc1N
3.756407873,Nc1ccc(-c2c3ccccc3nc3cc(N)ccc23)cc1
2.383238389,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
3.782987596,COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C
3.520979864,CC(CN1c2ccccc2Sc2cccnc21)N(C)C
2.164154218,CC=CC(=O)N(CC)c1ccccc1C
4.183785707,COc1ccc2ccc(=O)oc2c1CC=C(C)C
4.208760518,O=c1cccc2n1CC1CNCC2C1
2.312786465,CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1
2.146080091,OC(CBr)C(O)C(O)C(O)CBr
3.360407847,CCCCNc1ccc(C(=O)OCCN(C)C)c(O)c1
2.38767013,C[N+]1([O-])CCCC1c1cccnc1
2.134017646,c1ccc2c(c1)OCCO2
2.733238965,CC(=O)N1C=C(C2CCCCN2)CCC1
3.02589545,CN(C)c1ccc2cc3ccc(N(C)C)cc3nc2c1
3.848419394,c1cncc(C2CCCCN2)c1
1.601175831,CCCCN(CCCC)CCOC(=O)c1ccc(F)cc1
3.301543091,N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2O)cc1
2.837386008,NNC(=O)NN
2.482186467,CC(C)c1cccc(=O)c(O)c1
2.344221736,Cc1ccc(C(C)C)cc1O
2.155710442,CCCCOc1ccc(NC(=S)Nc2ccc(N(C)C)cc2)cc1
3.338990069,CCOC(=O)CC(=O)CCCCCCF
3.352742677,CC(C)CCCC(C)NCCC(C)C
4.423639019,O=C(O)CCCF
3.373228407,N#CCF
3.096876546,Nc1ccccn1
3.845664322,N#CSCCF
3.900588317,ClCCSCCCl
6.119855241,CC(=O)OC1CC2(O)C(CCC3(C)C(c4ccc(=O)oc4)CCC32O)C2(C)CCC(OC3OC(CO)C(O)C(O)C3O)C=C12
4.134306021,COc1ccc2c3c1OC1C(=O)C=CC4(O)C(C2)N(C)CCC314
3.406233511,CC1CCC2N(C1)CC1C(C(O)C(O)C3(O)C1CC14OC5(O)C(O)CCC1(C)C5CC(O)C34)C2(C)O
6.060270056,CCC(C)C(=O)OC1C(O)C2C(CN3CC(C)CCC3C2(C)O)C2CC34OC5(O)C(OC(C)=O)CCC3(C)C5CC(OC(C)=O)C4C21O
4.564780441,CC1OC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O
2.753928208,C=C1C2CC3(C1O)C1CC4C5(C)CCC(O)C4(C1N(CC)C5)C3CC2=O
4.622112744,COc1ccc2c(c1)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43
5.146658648,COc1ccc2c(c1)N1C(=O)CC3OCC=C4CN5CCC26C5CC4C3C16
2.788041582,CN1CCC23c4c5ccc(O)c4OC2C(C)(O)CCC3C1C5
2.868037835,CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5
3.330853933,CC(=O)OC1OC(=O)C(C)(C(C)=O)C1C
1.985845446,CCC=[N+](O)CCCCOC(=O)C(O)(C(C)C)C(C)O
3.863091522,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21
3.484383767,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
3.421495511,C[N+]1(Cc2ccc(-c3ccccc3)cc2)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
1.646849323,CCC(C(=O)O)C1(O)CCCCC1
5.462113761,CSC1SCC2C(=O)N(C)C(C(C)C)C(=O)OCC(NC(=O)c3cnc4ccccc4n3)C(=O)NC(C)C(=O)N(C)C1C(=O)N(C)C(C(C)C)C(=O)OCC(NC(=O)c1cnc3ccccc3n1)C(=O)NC(C)C(=O)N2C
6.294852697,CCOP(=O)(OCC)SCC[N+](C)(C)C
3.203380217,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
3.854002233,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC
2.851845167,CN(C)CC(=O)N1c2ccccc2Sc2ccccc21
3.692348407,C[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21
3.535051226,CC1=C2C(=COC(C)C2C)C(=O)C(C(=O)O)C1=O
2.748614357,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O
2.392688706,CC(=O)N(C)N(C(=O)C(=O)N(C)C)c1ccccc1
2.476301488,CCCCN(CCCC)CC1OC(=O)c2cc(O)c(O)c(O)c21
1.784580208,CC12CCC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O
2.25592105,CCC(=O)OC1CCC2C3CCC4CC(=O)C(C)CC4(C)C3CCC12C
2.320337311,c1ccc2c(c1)Sc1ccccc1N2CCN1CCCC1
3.81451205,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21
5.512366662,CCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C
2.63307323,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1.755993647,Cc1ncc(CO)c(CN)c1O
