rat_subcutaneous_LD50_(?log(mol/kg)),canonical_smiles
4.341797933,CCC(=O)N(c1cc(-c2ccccc2)ccn1)C(C)CN1CCCCC1
3.424221083,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1
3.223036153,CC(CN1CCCCC1)N(C=O)c1ccccn1
3.529571224,CCC(=O)N(c1ccccn1)C(C)CN(C)Cc1ccccc1
2.764041562,CCC(=O)N(c1ccccn1)C(C)CN1CCCC1
3.586947192,CN1CCC23c4c5ccc(O)c4OC2C([N-][N+]#N)CCC3(O)C1C5
2.549603988,CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C
2.521463009,C=C(C)CNc1ccc(C(C)C(=O)O)cc1
2.898345875,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
2.405341703,COc1cc(C(=O)N(C)C)nn1-c1cccc(Cl)c1
1.579293514,CNC(=O)c1cc(OC)n(-c2cccc(Cl)c2)n1
2.113394355,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1
2.631855094,CN1CCC2(C)CC(Cc3ccc(O)cc32)C1
3.31399229,COc1ccc(NC(=O)NC=CP(=O)(Cl)Cl)cc1
3.311212598,Cc1ccc(NC(=O)NC=CP(=O)(Cl)Cl)c(C)c1
3.316759889,COc1cnc(NC(=O)NC=CP(=O)(Cl)Cl)nc1
3.320157368,O=C(NC=CP(=O)(Cl)Cl)Nc1ccc(Cl)cc1
3.431319796,O=C(NC=CP(=O)(Cl)Cl)Nc1ccc(I)cc1
2.745792814,Cc1ccc(NC(=O)NC=CP(=O)(N2CC2)N2CC2)cc1
3.332175784,COc1ccc(NC(=O)NC=CP(=O)(N2CC2)N2CC2)cc1
2.329510422,Cc1ccc(NC(=O)NC=CP(=O)(N2CC2)N2CC2)c(C)c1
3.037059783,O=C(NC=CP(=O)(N1CC1)N1CC1)Nc1ccc(Cl)cc1
2.870608713,O=C(NC=CP(=O)(N1CC1)N1CC1)Nc1ccc(Br)cc1
2.54217682,O=C(NC=CP(=O)(N1CC1)N1CC1)Nc1ccc(I)cc1
1.944142012,Clc1ccccc1CN1CCc2sccc2C1
2.957323866,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C
1.290609115,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
2.052036516,C=CC1(C)CC(OC(=O)CSCCN(CC)CC)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O
4.010599229,CCCCOC(=O)N(CC)N=O
2.735011578,CC(C)NCC(O)COc1cccc2cc(C(C)O)oc12
3.651775188,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1
3.375490428,O=C(O)Cc1ccc2c(c1)OCc1ccccc1C2=O
2.621683181,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1
2.517803892,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1
2.854828227,CC(C(=O)O)c1ccc(-c2cn3ccccc3n2)cc1
2.617257378,CN(C)C(=O)Nc1cc(C(C)(C)C)on1
2.72657566,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)C(C)(C)O)CC(O)CC1O
1.730787657,CC1OC(OC2C(CO)OC(OC(C(O)CO)C(O)C(O)C=O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O
2.44413545,COc1ccc(OCC2CN(C)CCC2c2ccccc2)cc1
1.627766165,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1
2.536855937,Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O
3.672021465,N#[N+][N-]C1CCC2C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5
2.865480953,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCCC(=O)c1ccc(F)cc1
4.442836874,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1
3.387861243,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
2.814604354,CC(C)(C)NCC(O)c1ccccc1Cl
1.576614052,COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21
2.723762172,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1
3.723025269,CC(=O)OCN(C)N=O
3.476366028,C=CCN1CCC23c4c5ccc(O)c4OC2C([N-][N+]#N)CCC3C1C5
3.007659477,COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC
1.779785462,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl
2.328260948,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
3.036456198,CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1
3.408706242,c1ccc(CC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1
6.619767217,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O
2.701841579,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1
3.342813835,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
2.184384543,O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1
2.842600046,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC
2.048752458,CC(=O)OCC(=O)C1(OC(C)=O)CCC2C3CC(F)C4=CC(=O)C(Br)=CC4(C)C3(F)C(O)CC21C
1.953785324,O=C(O)C1CCCCC1(O)c1ccccc1
1.726238047,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
2.774779505,Cc1ccc2c(c1)C1CN(CCCC(=O)c3ccc(F)cc3)CCC1N2
1.864629725,Cc1ccc(S(=O)(=O)Oc2c(C(=O)c3ccc(Cl)cc3Cl)c(C)nn2C)cc1
1.529486819,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O
1.649806873,COCC(=O)Nc1cc(Sc2ccccc2)ccc1NC(=NC(=O)OC)NC(=O)OC
2.982755021,CCCOC(=O)c1sc(C(=O)OCCC)c(O)c1O
3.741436549,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
5.229925465,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O
2.210329787,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O
2.099465397,O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1
4.566007563,CCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
1.75048371,CCCCCCCCCCCCN1CCCCCC1=O
2.549931291,Nc1nc(=O)c2ncn(COCCO)c2[nH]1
1.481961179,CN1CCN(CCC(=O)c2ccc3c(c2)oc(=O)n3C)CC1
2.271119394,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12
1.769481389,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O
3.477522275,CCOP(=O)(OCC)N(CC)P(=O)(N(C)C)N(C)C
3.258608964,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O
3.623767806,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C
5.62448433,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1
1.761010193,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1
2.498031965,CN1CCN(C2=NS(=O)(=O)c3cc(Cl)ccc3N2)CC1
1.200274122,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
1.754762553,O=C1NC(=O)C(c2ccc(O)cc2)(c2ccc(O)cc2)N1
5.773279838,CC[N+](C)(CC)c1cccc(OC(=O)NC)c1
3.145348394,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1
1.540331245,CC(N/C(=N\c1ccncc1)NC#N)C(C)(C)C
2.966532813,COc1nn(-c2ccccc2OC)c(=O)o1
3.199088418,CC(=O)CN(CC(C)=O)N=O
1.976771686,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
1.491921713,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
3.096219225,Nc1cc(-c2ccncc2)c[nH]c1=O
3.006552797,CCOC(=O)C1(c2ccccc2)CCN(CCC(=O)c2ccccc2)CC1
1.729605343,O=C1NC(=O)C(c2ccccc2)(c2ccccc2O)N1
2.154477335,O=C(O)C1C(=CCO)OC2CC(=O)N21
3.566363237,N#[N+][N-]C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5
1.997558932,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
1.65969163,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O
2.995407358,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O
1.145636982,CC(C)(SC(=O)N1CCCCC1)c1ccccc1
1.64390253,CCC1(c2ccc(O)cc2)NC(=O)NC1=O
3.026793641,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1
2.720260881,CNCCCCOc1ccccc1Cc1ccccc1
2.521225511,CN(C)C(=O)SCCCCOc1ccccc1
1.327536022,Cc1c(Cl)cc(-c2ccc(=O)[nH]n2)cc1Cl
1.730836088,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O
2.508698765,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12
3.485708811,CCC(=O)OC1(c2ccccc2)CCN(C)CC1CC
3.07971527,CSCCC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(N)=O
2.310891786,Oc1ccccc1
2.81155103,C[N+]1(CCF)C2CCC1CC(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
2.897802294,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
2.760641687,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
2.649987894,Cn1c(=O)sc2cccc(Cl)c21
2.948418788,CN(CCCN1c2ccccc2Sc2ccc(Cl)cc21)C1CCCC1
2.745792814,Cc1ccccc1NC(=O)NC=CP(=O)(N1CC1)N1CC1
4.827614787,O=C(CC(=O)OCF)OCF
4.212742563,ClCCN(CCCl)CCN(CCCl)CCCl
4.203201851,COc1ccc2c(=O)c(C)c(C)oc2c1CN1CCOCC1
2.4680715,CCN(CC)CCN(CC)c1ccccc1
5.273079516,CCC(C)C(=O)OC1CCC2(C)C3CC(O)C4C5(O)C(CC42OC13O)C1CN2CC(C)CCC2C(C)(O)C1C(O)C5OC(=O)C(C)(O)CC
2.669055907,C=[N+](NC)OCC
4.219519037,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
3.643856702,CCN(C)C(C)C=C(c1cccs1)c1cccs1
3.495687448,CC(C=C(c1cccs1)c1cccs1)c1ccccn1
6.348880943,CNC(=O)Oc1cc([N+](C)(C)C)ccc1C
2.563047761,CCOC(C)C[N+](C)(C)C
1.016594293,CC(C)=CCCC(C)=CCCC(=CCCC(C)=CCO)CO
1.77721216,CC(O)C1C(=O)N2C(C(=O)O)=C(SCCNC=N)CC12
2.151265632,CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1
4.24199581,CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC
2.954102171,Clc1ccc2nsnc2c1NC1=NCCN1
1.393645768,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1
2.062660072,CC(C)=CCOc1ccc(C=CC(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1
2.310039574,CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1
2.327210008,CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1
2.967991892,O=C(O)c1ccccc1Nc1cc(Cl)ccc1C(=O)O
1.762161536,COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21
2.309948998,CC(C)(S)C(=O)NC(CS)C(=O)O
3.050299024,C1=Cc2cccc(OCC3CNCCO3)c2C1
2.24546537,O=C(NCCO[N+](=O)[O-])c1cccnc1
5.348388693,CCCSP(C)(=O)OCC
4.966072328,CCOP(C)(=S)OC(C)CC
4.968414548,CCCSP(C)(=O)OC1CCCC1
4.851728455,CCOP(C)(=O)SC(C)C
4.907497351,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
2.345242998,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
1.720690059,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)C2SC1
1.509624511,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1
2.267048811,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
2.122016506,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3s2)cc1
1.359598357,O=CN(O)CCCP(=O)(O)O
2.161422183,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC21C
2.560902485,CC(C(O)c1ccccc1)N(C)CCC#N
3.012411998,N=C(N)NCC(O)CC(O)(C(=O)O)C1OC(n2cc(CO)c(N)nc2=O)C=CC1NC(=O)C(N)CO
6.03785001,CC(C)=CC(=O)OC1CCC2(C=O)C3CCC4(C)C(c5ccc(=O)oc5)CCC4(O)C3CCC2(O)C1
3.74953265,COC1OC(OC(c2cnc[nH]2)C(NC(=O)c2nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c2C)C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc2nc(-c3nc(C(=O)NCCC[S+](C)C)cs3)cs2)C(C)O)C(OC2OC(OC)C(O)C(OC(N)=O)C2O)C(O)C1O
2.225120999,CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O
1.564132039,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1
2.360665041,NS(=O)(=O)Cc1noc2ccccc12
2.328522306,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1
1.798491812,CON(C)C(=O)Nc1ccc(OCCc2ccc(C)cc2)cc1
2.570020772,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1
1.632119575,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1
1.839794697,CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1
3.111187704,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
1.94234711,CCc1ccccc1-c1nnc(-c2cccc(OC)c2)[nH]1
2.682367178,O=[N+]([O-])c1cc2c(ccc3ccccc32)o1
3.12239393,CCCCCCC(=O)OP(OCC)(OCC)=C(O)C(Cl)(Cl)Cl
3.106798099,CCCCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OCC)OCC
2.756482696,Cc1cc(O)c2c(c1)OC1(C)CCC3(C)C(C)CCCC34COC2C14
2.655539876,CCOCCOP(=O)(OCC)OCC
3.137449063,CCCCCCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OCC)OCC
3.948879777,CCOP(=O)(OCC)C(OC(=O)C(C)C)C(Cl)(Cl)Cl
1.589661092,CC1(C)C(C(=O)O)N2C(=O)CC2S1(=O)=O
2.400468911,CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
3.931400656,CCOP(=O)(OCC)C(OC(=O)CC)C(Cl)(Cl)Cl
3.965682546,CCCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OCC)OCC
1.760144929,COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21
2.760082115,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12
1.884643589,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1
4.049893313,NN(CCCl)CCCl
4.130968661,CCCCC(C)(C)C(O)C=CC1C(C)CC(=O)C1CC=CCCCC(=O)O
1.354799685,CC(C)CCCC1CCC(C)(C(=O)O)CC1
2.567015157,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC
1.83331799,CCCCOC(NC(=O)c1ccccc1O)C(Cl)(Cl)Cl
2.182206301,C=C(C)C(=O)OCCOC(=O)c1ccc2c(c1)C(=O)OC2=O
3.032789084,CN1CCN(c2cc3c(nn2)Oc2ccccc2CN3Cc2ccco2)CC1
3.243868675,CN1CCN(c2cc3c(nn2)Oc2ccccc2CN3c2nccs2)CC1
3.181716956,Cc1ccc(N2Cc3ccccc3Oc3nnc(N4CCN(C)CC4)cc32)cc1
3.19928829,COc1ccc(N2Cc3ccccc3Oc3nnc(N4CCN(C)CC4)cc32)cc1
1.880962392,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1
2.482297153,CCc1c(C)nc2ccccn2c1=O
2.589900218,CCc1c(C)nc2cccc(C)n2c1=O
2.421210541,CCc1c(C)nc2cc(C)cc(C)n2c1=O
3.869530662,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCNC(C)c3ccccc3)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1
2.255843147,CCCc1c(C)nc2cccc(C)n2c1=O
2.328156622,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
1.573563425,O=c1c2cccnc2oc2c(Cl)cc(-c3nn[nH]n3)cc12
4.923171034,CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CC(=O)CCCCC(=O)OC
2.421959113,O=S(=O)(O)OC1C(OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C1OS(=O)(=O)O
5.282171802,CCCCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1
2.031078055,CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(OC(C)=O)C3OC)C(OC(C)=O)C2N(C)C)CC1(C)O
2.901684012,CC1CCCC2N(C)C=C(C(N)=O)C(=O)N12
1.913625428,Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl
2.557549707,COC1CC(C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O
3.291339946,C[N+]12CCCCC1CCC(=C(c1cccs1)c1cccs1)C2
1.802616393,COc1ccc(CCNCC(O)c2ccc(O)cc2)cc1OC
1.647967806,CCCCC(CC)COS(=O)(=O)O
2.473172204,COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN
1.641949789,COc1ccc(C(=O)N2CCCC2=O)cc1
2.098974605,CC(=O)c1ccc2c(c1)C(=O)C1(CC1)O2
2.806472798,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
1.437429478,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O
2.305558735,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21
2.175754528,CCCC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
1.851735199,Cc1ccc2c([nH]c(=O)c3c(=O)cc(C(=O)OCCC(C)C)oc32)c1C
2.783341299,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1
2.13522303,COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CNC=N
2.474750788,CN(C(=O)COc1nc2ccccc2s1)c1ccccc1
1.218157237,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC
2.018189859,CCCCCN(CCCCCO)N=O
1.59525586,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2ccc(O)c(OC)c2)C1OC
2.125509149,CCN(CC)CCOCCOC(=O)c1ccc(N)cc1
2.491339278,CCN(CC)CCOC(=O)c1ccc(NCc2c(CO)cnc(C)c2O)cc1
3.441036647,CC(N)C(OCCN(C(C)C)C(C)C)C(=O)c1ccccc1
2.267023808,NS(=O)(=O)c1cc(C(=O)NN2CC3C4CCC(C4)C3C2)ccc1Cl
2.964218409,COc1cccc(C2(O)CCCCC2CN(C)C)c1
3.437408769,CCOP(=O)(OCC)C(OC(=O)CC(C)C)C(Cl)(Cl)Cl
2.561735748,CCOc1occ2cnc(C)c(O)c12
2.401485664,Cc1ncc2coc(OCCO)c2c1O
2.484906952,Cc1ncc(CSSCc2cnc(C)c(O)c2CN)c(CN)c1O
2.403733765,Cc1ncc(CSSCc2cnc(C)c(O)c2CCl)c(CCl)c1O
2.540190102,Cc1ncc(CSSCc2cnc(C)c(O)c2C)c(C)c1O
2.74444127,O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1
3.220326053,Cc1ncc2c(c1O)CSSC2
2.204559483,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
2.315973493,CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(O)C3OC)C(O)C2N(C)C)CC1(C)OC(=O)CC
2.435857669,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O
2.602717939,c1cncc(CSSCc2cccnc2)c1
2.419438898,CCSCc1cnc(C)c(O)c1CO
2.874051695,COc1ccc(CN2CCN(C(c3ccccc3Cl)C(O)c3ccccc3)CC2)cc1
2.832282864,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
3.04711774,COc1ccc(-c2nc3ccc(C4=NNC(=O)CC4C)cc3[nH]2)cc1
2.131943569,CC(=O)SCC(C)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O
2.108456775,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1
2.720740042,CCCc1nc(NC(=N)N)oc1CCC
2.045003596,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CSC12)c1csc(N)n1
2.67260024,CCOC(=O)Oc1ccc(CCNC(=O)C(CCSC)NC(C)=O)cc1OC(=O)OCC
1.739257387,O=C1NC(=O)C(c2ccc(O)cc2)(c2cccs2)N1
1.841071514,COc1ccc(C2(c3ccc(OC)c(Cl)c3)NC(=O)NC2=O)cc1
1.814716274,COc1ccc(C2(c3ccc(OC)c(C)c3)NC(=O)NC2=O)cc1
1.64390253,CCC1(c2ccccc2O)NC(=O)NC1=O
1.775680337,Cc1cc(C2(c3ccc(O)cc3)NC(=O)NC2=O)ccc1O
1.804433862,O=C1NC(=O)C(c2ccc(O)cc2)(c2ccc(O)c(Cl)c2)N1
2.84431709,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2
1.787212438,Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)c[nH]1
2.377436818,CNCCc1ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c1
2.556745014,CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2OC(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1
3.083582117,CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl
4.608460778,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC
1.539567017,COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21
2.585884665,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
2.516195473,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1
2.212421997,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC
2.642596404,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)Nc1cccc(Cl)c1Cl
1.678566578,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O
1.571485223,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1
1.797725836,CCN1CCN(C(=O)NC(C(=O)NC2(OC)C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC32)C(C)O)C(=O)C1=O
2.625127167,N=C(N)Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1
2.219410302,CN=C(C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
1.820360794,C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1
6.147255357,CCN1CC2(COC)C(OC(C)=O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14
2.24196588,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1C=CBr
3.472655757,CP(=O)(O)CCC(N)C(=O)O
2.329977676,Cc1c(Nc2ccccc2C(=O)O)ccc(O)c1Cl
2.65848448,COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O
2.444622429,CC1=CCC2CC(CC3(CCC(C)C(C(C)C)O3)O2)OC(=O)C2C=C(C)C(O)C3OCC(=CC=CC(C)C1)C23O
3.589097295,O=C(NN(CCCl)CCCl)OCc1ccccc1
3.263128346,CCOC(=O)NN(CCCl)CCCl
3.141686454,O=C(NN(CCCl)CCCl)Oc1ccccc1
