mouse_oral_LD50_(?log(mol/kg)),canonical_smiles
2.838105748,COS(=O)(=O)c1ccccc1
1.611656938,CC(=O)OC(C)(C)C1CC=C(C)CC1
2.312888473,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1
2.30780357,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
2.316843152,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2
2.521519578,CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C
1.441199817,C=C(C)C(=O)OC
2.659188599,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1
0.787749797,O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12
1.871086709,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-]
1.577168038,O=C1OC(=O)c2ccc3c4c(ccc1c24)C(=O)OC3=O
2.092933267,O=C1OC(=O)c2cccc3cccc1c23
2.699035609,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1
3.709518682,COc1c2occc2c(OC)c2c(=O)cc(C)oc12
2.215965278,O=C1c2ccccc2C(=O)c2c1cccc2[N+](=O)[O-]
1.797828593,O=C1c2cccc([N+](=O)[O-])c2C(=O)c2cccc([N+](=O)[O-])c21
2.119095569,O=C1c2cccc(S(=O)(=O)O)c2C(=O)c2c1cccc2S(=O)(=O)O
4.080175047,O=C1C(=C(O)C(c2ccccc2)c2ccccc2)C(=O)c2ccccc21
2.324188353,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
1.80043975,Cc1ncc(CO)c(C(=O)O)c1O
2.492755018,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1
2.678067539,O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
2.404929883,Cc1c(N)c(=O)n(-c2ccccc2)n1C
3.103790042,O=C1c2ccccc2C(=O)C1c1ccccc1
2.182269102,Cc1cccc(C(=O)O)c1O
5.148804201,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1
3.063116846,CCN(CC)CCCN1c2ccccc2Sc2ccc(Cl)cc21
3.035984355,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
4.720556191,O=C1C(=O)c2ncccc2-c2cccnc21
2.431961714,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1
2.770216474,c1ccc2c(c1)CCCC2C1=NCCN1
2.712347564,CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC
1.619544095,O=C1c2ccccc2C(=O)c2ccccc21
1.556396311,CCOC(=O)c1ccccc1C(=O)OCC
1.444588105,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C
1.903758291,CCCCOC(=O)c1ccccc1C(=O)OCCCC
1.289379439,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC
2.696777848,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O
4.361651401,Cn1ncnc2c(=O)n(C)c(=O)nc1-2
1.649827299,Nc1cccc2c(S(=O)(=O)O)cccc12
2.997757604,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21
2.724670038,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1
2.405892514,c1ccc2c(c1)ccc1ccccc12
2.688201325,Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O
1.468740086,O=C1NC(=O)c2ccccc21
1.994513648,O=C1OC(=O)c2ccccc21
2.410069443,O=C(O)c1ccccc1C(=O)c1ccccc1
1.874526311,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1
1.427603715,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC
2.030777775,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1
3.239555786,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1
2.027645482,O=NN(c1ccccc1)c1ccccc1
2.431855227,CN1C(=O)CC(c2ccccc2)C1=O
2.067079362,CCN1C(=O)NC(c2ccccc2)C1=O
2.810927468,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
4.567015418,COP(=S)(OC)SCn1nnc2ccccc2c1=O
3.118248459,NNc1nncc2ccccc12
2.421471192,O=C(O)Cc1cccc2ccccc12
4.606987235,NC(=S)Nc1cccc2ccccc12
2.007918391,S=c1[nH]nnn1-c1ccccc1
1.732790342,O=c1[nH]c(=O)c2ccccc2[nH]1
2.323606339,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2
1.718061722,Cc1cc(=O)oc2cc(N(C)C)ccc12
1.83448221,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O
3.968165284,CC(=O)NC1C(=O)N(C)C2CSSC12
1.987201757,CCOC=C(C(=O)OCC)C(=O)OCC
1.948649285,O=C(Nc1ccccc1)c1ccccc1O
1.969493033,CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1
1.580746134,CC(C)COC(=O)c1ccccc1O
2.351972903,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12
2.331764613,Clc1ncnc2nc[nH]c12
3.435423169,Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1
1.818870044,O=C1Nc2ccc(Br)cc2C1=O
3.303512326,O=CC(Cl)=C(Cl)C(=O)O
2.161235422,Cc1cccc(N)c1C
2.234022286,Cc1cccc(C)c1N
2.302815491,Cc1cccc(Cl)c1O
1.885859737,Oc1c(Cl)cccc1Cl
2.623631715,Oc1cccc(O)c1O
3.476725051,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl
1.657887667,O=C(O)C(O)C(O)C(=O)O
2.828414693,Oc1c(Cl)c(Cl)c(O)c(Cl)c1Cl
1.255648731,OC1C(O)C(O)C(O)C(O)C1O
1.085350526,OCC(O)C(O)C(O)CO
2.194825036,Cc1cc(O)cc(C)c1Cl
2.360156801,Cc1cc(C)c(N)c(C)c1
2.049543621,O=C(O)c1ccco1
2.091721656,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O
2.182076334,Cc1ccc(C(C)(C)C)c(O)c1
2.150386077,Cc1ccccc1[N+](=O)[O-]
3.067101178,O=[N+]([O-])c1ccccc1Cl
2.110891658,Nc1ccccc1[N+](=O)[O-]
2.030418375,O=[N+]([O-])c1ccccc1O
4.17648014,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
2.014971514,Cc1cc(=O)n(-c2ccccc2)[nH]1
1.958484247,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12
2.206392222,CC(=O)Nc1ccccc1C(=O)O
2.182269102,Cc1ccc(O)c(C(=O)O)c1
1.657450234,Nc1ccc(O)c(C(=O)O)c1
1.828458631,O=[N+]([O-])c1cc(Cl)ccc1Cl
2.333877829,Nc1ccc(Cl)cc1[N+](=O)[O-]
2.370550675,Cc1ccc(C(C)C)c(O)c1
1.869135954,O=Cc1ccccc1Cl
2.308802659,CCc1ccccc1O
2.384366928,O=Cc1ccccc1O
1.944324013,COc1ccccc1N
2.300816642,COc1ccccc1O
3.064214566,O=P(O)(C(O)c1ccccc1)C(O)c1ccccc1
2.173346536,Clc1cccc2ccccc12
2.719551242,Oc1cccc2ccccc12
2.52426922,O=c1nn[nH]c2ccccc12
2.967874028,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1
2.153177923,CCC(C(=O)O)c1ccccc1
2.250754833,c1ccc(Nc2cccc3ccccc23)cc1
2.926688158,C1CCN2CC3CC(CN4CCCCC34)C2C1
2.303182622,Oc1ccccc1-c1ccccc1
3.396237359,Nc1c2ccccc2nc2ccccc12
2.312784404,CCC(C(=O)NC(N)=O)c1ccccc1
2.660993472,NC(c1ccccc1)c1ccccc1
1.790045779,COc1cccc(OC)c1O
3.294751027,N#Cc1ccccc1C#N
2.295303145,COc1ccccc1OC
2.608112855,c1ccc2ccccc2c1
2.071136783,COc1ccccc1[N+](=O)[O-]
1.936461463,NS(=O)(=O)c1cc2c(cc1Cl)NC(=CSCc1ccccc1)NS2(=O)=O
2.790374313,COc1ccc(Nc2cc(Cl)ccc2C(=O)O)cc1
2.113746242,CCN(CC)c1ccc2c(C)cc(=O)oc2c1
2.378565953,CCCCN(C(C)=O)c1ccccc1
2.040857644,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2
2.263737564,Clc1ccc2ccccc2c1
2.619312917,Sc1ccc2ccccc2c1
2.87252789,O=c1ccc2ccccc2o1
3.157224227,CN(C)CCN(Cc1cccs1)c1ccccn1
2.639042693,CN(C)CCOc1ccccc1Cc1ccccc1
2.710954995,FC(F)(F)c1ccc2c(c1)Nc1ccccc1S2
2.653726928,O=C1CCN(c2ccccc2)N1
1.84519267,CCN(CCO)c1ccccc1
1.909364569,c1ccc(-c2ccccc2)cc1
2.320669618,Nc1ccc2cc3ccc(N)cc3nc2c1
2.117947532,N#CCCN(CCO)c1ccccc1
2.916715794,Nc1ccc(-c2ccccc2)cc1
2.371488093,O=C(O)c1cc2ccccc2cc1O
1.600489352,c1ccc2c(c1)Nc1ccccc1S2
2.934974866,Nc1ccc(-c2ccc(N)cc2)cc1
1.991777457,CC(=O)c1ccc(-c2ccccc2)cc1
2.016448318,COc1ccc(OC)c(C=O)c1
2.453560801,CC(=O)c1ccc2ccccc2c1
1.563892412,O=C(O)c1ccc2ccccc2c1
2.458293999,COc1ccccc1OCC(O)CO
2.236055695,COc1ccc(CC#N)cc1OC
2.244861158,COc1ccccc1NC(C)=O
2.029173406,Oc1ccc(Nc2ccc3ccccc3c2)cc1
1.857887074,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1
2.435187971,CCC(O)c1ccccc1
1.611573412,COC(=O)c1ccccc1
2.077436042,CC(=O)CC(=O)Nc1ccccc1C
2.989667413,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O
3.023548341,O=C(O)COc1cc(Cl)c(Cl)cc1Cl
2.732430249,CC(C)OC(=O)COc1cc(Cl)c(Cl)cc1Cl
1.567720212,CCCCCCCCC=CCCCCCCCC(=O)N(CCO)CCO
2.209013574,O=C(Oc1ccccc1)c1ccccc1
1.451276104,CCOC(=O)CC(=O)c1ccccc1
1.820049003,CCOC(=O)c1ccc(N)cc1
2.686956595,CC(C)OC(=O)COc1ccc(Cl)cc1Cl
2.400687098,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
2.099693587,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC
2.164714937,NC(=O)OCC(O)c1ccccc1
1.628353074,O=C(OOC(=O)c1ccccc1)c1ccccc1
2.048046399,S=C(SSC(=S)N1CCCCC1)N1CCCCC1
2.298244581,O=C(C=Cc1ccccc1)c1ccccc1
1.98881321,O=C(OCc1ccccc1)c1cccnc1
1.647182008,CCCc1ccc2c(c1)OCO2
1.838950856,C=CCc1ccc2c(c1)OCO2
2.936853283,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1
1.670014152,C[n+]1ccccc1C=NO
2.814321252,CCCCOC(=O)COc1ccc(Cl)cc1Cl
1.886282879,CCCC(O)C(CC)CO
2.000383772,O=Cc1ccc(O)cc1O
1.941064333,CC=C(CC)C(=O)NC(N)=O
2.287135089,c1ccc2n[nH]nc2c1
2.176705271,c1ccc2scnc2c1
2.666468592,Nc1nc2ccc(Cl)cc2s1
2.58588866,O=c1[nH]c2cc(Cl)ccc2o1
1.835418443,CC(C)N(Sc1nc2ccccc2s1)C(C)C
1.976855673,c1ccc2sc(SSN3CCOCC3)nc2c1
1.519202671,c1ccc2sc(SNC3CCCCC3)nc2c1
1.962644162,Cc1ccccc1Br
2.497427923,Cc1ccccc1O
1.704445668,Cc1ccccc1Cl
1.525260525,Clc1ccccc1Cl
2.697522207,Nc1ccccc1Cl
2.151318479,Cc1ccccc1N
2.470521344,Nc1ccccc1N
2.134846209,Nc1ccccc1O
2.4238211,Oc1ccccc1Br
2.571280012,Oc1ccccc1Cl
2.234022286,Cc1ccc(N)cc1C
2.484893918,Cc1ccc(O)cc1C
2.491848251,Cc1cc(O)ccc1O
1.826698248,Cc1ccc(Cl)cc1Cl
2.340334228,Nc1ccc(Cl)c(Cl)c1
1.985595692,Oc1ccc(Cl)c(Cl)c1
2.005445965,Nc1cc(Cl)ccc1Cl
2.14423555,Nc1cc(Cl)ccc1O
2.503755135,Cc1ccc(C)c(O)c1
1.863745051,CCOC(=O)C(=O)OCC
2.319300223,Clc1cc(Cl)c(Cl)cc1Cl
2.517301489,Oc1cc(Cl)c(Cl)cc1Cl
3.345029612,C=CCOC(=O)C(=C)C
1.903636131,c1ccc(C2CO2)cc1
2.963593082,ClCC(Br)CBr
2.601565391,ClCC(Cl)CCl
1.58833505,CCC(N)CO
1.443812922,CCC(=O)CC
3.712602566,OC(CCl)CCl
2.839399478,OCC(O)CCl
1.940127837,CCC(C)=NO
2.017447198,C=CC(=O)OC
2.655314551,COC(=O)CCl
1.532168132,S=C1NCCN1
1.770599852,O=C1CCCO1
2.077424838,Cc1cc(Sc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O
2.275613456,CC(C)N(CCO)C(C)C
2.244482683,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O
2.490162037,CCC(Cc1c(I)cc(I)c(O)c1I)C(=O)O
2.69454117,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
2.670705936,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
2.42995727,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O
1.877924827,CCOC(=O)C1C(C=C(C)C)C1(C)C
4.837417969,CC(=O)Nc1cc([As](=O)(O)O)ccc1O
2.395659154,O=Cc1cc([N+](=O)[O-])ccc1O
1.738262478,C=CCc1ccc(O)c(OC)c1
1.16335866,C=C(C)C(=O)OCC
1.674427548,CCOC(=O)C(C)O
2.406096478,CN(C)C(=S)SC(=S)N(C)C
2.175435667,CCN(CC)C(=S)SSC(=S)N(CC)CC
1.074074305,C=C(C)C(=O)OCC(C)C
1.042303778,C=C(C)C(=O)OCCCC
1.996113094,C=C(C)C(=O)OCCOC(=O)C(=C)C
2.133884716,CCB(CC)CC
1.647438253,OCC1CCCO1
2.787553452,OCc1ccco1
2.380595603,O=Cc1ccco1
2.297762447,O=Cc1cccs1
5.874075745,O=[As](O)(O)c1ccccc1
2.444756331,ClC(Cl)(Cl)c1ccccc1
1.164682913,FC(F)(F)c1ccccc1
2.329019379,O=S(=O)(Cl)c1ccccc1
2.327204246,NS(=O)(=O)c1ccccc1
1.227035852,O=S(=O)(O)c1ccccc1
2.565275524,O=[N+]([O-])c1cccc(C(F)(F)F)c1
2.280012176,Cc1ccc(C(C)(C)C)cc1
1.736447184,CC1=CCC(C(C)(C)O)CC1
1.195914085,FC(F)(F)c1ccc(Cl)cc1
2.497766463,CS(=O)(=O)c1ccc(Cl)cc1
1.851120132,NS(=O)(=O)c1ccc(Cl)cc1
1.434810832,O=S(=O)(O)c1ccc(O)cc1
2.496634908,CC(C)(C)c1ccc(C(=O)O)cc1
0.974376217,CC(C)c1ccccc1
1.419327797,C=C(C)c1ccccc1
2.34031971,CC(O)c1ccccc1
2.21049567,CC(=O)c1ccccc1
1.815621441,ClC(Cl)c1ccccc1
1.68887168,NC(=O)c1cccnc1
2.599442962,CN(C)C1CCCCC1
2.319444847,O=[N+]([O-])c1ccccc1
1.921830041,Cc1cccc(C(=O)O)c1
1.337817262,Nc1cccc(C(=O)O)c1
2.618643872,Cc1cccc([N+](=O)[O-])c1
2.56939382,Nc1cccc([N+](=O)[O-])c1
2.034715727,COC(=O)c1cc(O)c(O)c(O)c1
2.139912654,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl
2.571197611,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
2.594015528,Cc1cc([N+](=O)[O-])ccc1O
2.142167401,O=[N+]([O-])c1ccc(Cl)c(Cl)c1
2.351944367,Nc1ccc([N+](=O)[O-])cc1N
2.169558642,Nc1cc([N+](=O)[O-])ccc1O
2.200396172,COc1ccc([N+](=O)[O-])cc1N
1.7188926,CC(C)c1cccc(C(C)C)c1
1.960998821,O=C(Cl)c1cccc(C(=O)Cl)c1
3.35226778,O=[N+]([O-])c1cccc([N+](=O)[O-])c1
2.142925745,O=C(CBr)c1ccc(Br)cc1
1.596819828,COC(=O)c1ccc(C)cc1
1.580209111,COC(=O)c1ccc(O)cc1
1.978668102,CCOC(=O)c1ccc([N+](=O)[O-])cc1
2.192149922,CC(C)c1ccc(O)cc1
2.107490983,CC(=O)c1ccc(Cl)cc1
2.355621202,CC(=O)c1ccc(N)cc1
1.957926387,CC(=O)c1ccc(O)cc1
1.764801788,Cc1ccc(C(=O)O)cc1
1.797840177,O=C(O)c1ccc(O)cc1
2.046899759,Cc1ccc([N+](=O)[O-])cc1
2.55398227,O=[N+]([O-])c1ccc(Cl)cc1
2.231790416,Nc1ccc([N+](=O)[O-])cc1
2.693109242,O=[N+]([O-])c1ccc(O)cc1
2.262789572,COc1ccc(C(C)=O)cc1
2.27065846,CN(C)c1ccc(C=O)cc1
1.678775377,CC(C)c1ccc(C(C)C)cc1
1.977133607,O=C(Cl)c1ccc(C(=O)Cl)cc1
1.56820803,O=C(O)c1ccc(C(=O)O)cc1
2.761087829,CCN(CC)CCS
2.517980531,C=Cc1ccccc1
2.814942097,C=Cc1ccncc1
1.926294418,ClCc1ccccc1
2.02614052,N#Cc1ccccc1
1.900447457,OCc1ccccc1
3.57865558,O=Cc1ccccc1
2.645239243,ONc1ccccc1
1.586828334,COc1ccccc1
2.398518682,C=Cc1ccccn1
1.607174707,OCC1CCCCO1
1.982180746,CCN1CCOCC1
3.457015577,CNC(C)(C)Cc1ccccc1
2.391604769,C1N2CN3CN1CN(C2)C3
1.441649322,CC1CN2CC(C)OB(O1)OC(C)C2
2.458342624,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1
1.660566096,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1
2.620589835,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl
1.76743849,CC(C)OC(=O)Nc1cccc(Cl)c1
2.903938863,O=C(Nc1cccc(Cl)c1)OCC#CCCl
2.912375905,CNC(C)CC1CCCCC1
1.543296454,CN(C)C(=O)Nc1ccccc1
0.964349215,Oc1ccc(Cc2ccccc2)cc1
2.877998813,Nc1ccc(Nc2ccccc2)cc1
1.905790759,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1
2.055963553,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1
1.96242427,COc1ccc(Nc2ccc(OC)cc2)cc1
1.985460873,NC(=O)Oc1ccc(Cc2ccccc2)cc1
2.304735834,CC(C)Nc1ccc(Nc2ccccc2)cc1
2.875650889,Nc1ccc(Cc2ccc(N)cc2)cc1
2.465862434,Nc1ccc(Oc2ccc(N)cc2)cc1
1.973376869,CCCCCCC(C=O)=Cc1ccccc1
2.355596153,c1cc(OCC2CO2)cc(OCC2CO2)c1
1.716992153,CC(=O)CC(=O)Nc1ccccc1
3.148742462,N=C(Nc1ccccc1)Nc1ccccc1
1.876966702,O=C(Cc1ccccc1)OCCc1ccccc1
2.683850781,CCNc1cccc(C)c1
3.106023654,COc1ccc(OC)c(N)c1
2.445471302,C=CCN(CC=C)CC=C
1.406880903,OCCN(CCO)CCO
2.297472013,CC(=O)OCC(COC(C)=O)OC(C)=O
2.130185796,c1ccc2sc(SN3CCOCC3)nc2c1
3.211099454,CCCCN(CCCC)CCCC
1.731054633,CCCCC(CC)COC(C)=O
1.62202317,C=CC(=O)OCC(CC)CCCC
1.952947348,Clc1ccc(CSc2ccc(Cl)cc2)cc1
1.392783686,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC
2.153469568,C1CN(SSN2CCOCC2)CCO1
1.643982883,CCOC(=O)C=Cc1ccccc1
1.650717668,CC(=O)OCCc1ccccc1
1.663777599,c1ccc(COCc2ccccc2)cc1
1.748727114,O=C(C=Cc1ccccc1)OCCc1ccccc1
1.569349265,CC(=O)OCC=Cc1ccccc1
2.783739551,O=C=Nc1ccccc1
3.191428528,S=C=Nc1ccccc1
1.744531228,CCOc1ccccc1
1.201150346,OCCc1ccccn1
1.781835128,O=C(O)Cc1ccccc1
2.048082091,CC(=O)Nc1ccccc1
4.182477424,NC(=S)Nc1ccccc1
2.182522371,CC(=O)Nc1ccc(C)cc1
2.650534548,CC(=O)Nc1ccc(O)cc1
2.395740116,CC(=O)Nc1ccc(C=NNC(N)=S)cc1
2.533088214,O=C=Nc1ccc(Cl)cc1
1.56195561,NCC(O)c1ccc(O)cc1
3.178797152,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1
1.313407789,CCCc1ccc(OC)cc1
1.686563016,CC=Cc1ccc(OC)cc1
1.700357528,OCC=Cc1ccccc1
1.773776587,O=CC=Cc1ccccc1
1.716774367,CCCCC(CC)CO
2.486338784,CCN(CC)CCCN
1.574577411,Cc1ccc(C=O)cc1
2.00176152,O=Cc1ccc(Cl)cc1
2.633192591,CCc1ccc(C)nc1
1.929502525,COc1ccc(Br)cc1
1.941232936,COc1ccc(N)cc1
1.95488744,OCC1CCC(CO)CC1
1.987987091,ON=C1C=CC(=NO)C=C1
2.043984923,O=Nc1ccc(N=O)cc1
1.504203169,CCCC(C)CO
2.669648885,C#CC(O)CCC
2.544248815,CCOC(=O)CCl
1.760331996,CC(CC(C)C)=NO
1.39839849,CCOC(=O)CC(=O)OCC
1.528461242,CCOC(C)OCC
2.08520999,O=C1CCCCCN1
2.179005388,Cc1ccc(O)c(C)c1
2.043609669,CCCCOC(=S)SSC(=S)OCCCC
1.184592264,CCCCOC(=O)CCCCC(=O)OCCCC
1.878584393,Brc1ccc(Br)cc1
2.774693724,Nc1ccc(Br)cc1
2.519567007,Oc1ccc(Br)cc1
1.823632076,Cc1ccc(Cl)cc1
2.497427923,Cc1ccc(O)cc1
1.697507136,Clc1ccc(Cl)cc1
3.105762173,Nc1ccc(Cl)cc1
2.544433043,Oc1ccc(Cl)cc1
2.511502554,Cc1ccc(N)cc1
3.635869615,O=C1C=CC(=O)C=C1
1.322032973,C=CC(=O)OCC(C)C
1.910594393,CCC(CO)CC(C)C
1.070766753,OCCCCC(O)CO
2.453579712,O=C(Cl)OCCOCCOC(=O)Cl
2.676224482,ClCC1CO1
2.785421363,C=CC(=O)OCC1CO1
2.561694478,C=C(C)C(=O)OCC1CO1
2.466388481,C=CCOCC1CO1
1.226628007,C=CC=C
3.60566928,C=CC=O
2.255420083,C=CCCl
2.379509635,ClCCCl
2.997386384,OCCCl
1.975158533,CCCI
3.000730828,C=CCN
3.1871473,CCC#N
3.29343622,C=CC#N
2.734920647,N#CCCl
1.674116965,NCCN
3.756270874,N#CCO
2.781755375,C=CCO
3.049714076,C#CCO
2.981044739,O=CCCl
1.052505062,OCCO
1.909062492,O=CC=O
3.675229892,CC[Hg]Cl
1.949223703,COC=O
1.252329344,NCCS(=O)(=O)O
1.581588081,CC(O)CC(C)(C)O
4.985559691,CCOP(=O)(OCC)OP(=O)(OCC)OCC
2.697537503,CC(C)OP(=S)(S)OC(C)C
2.1308531,C=CC(=O)NC(C)(C)C
1.802813758,COC(C)(C)CC(C)=O
2.320379666,CC(=O)OOC(C)(C)C
1.731054633,CCCC(C)=O
0.841556129,CC(O)CCO
1.699373091,N#CCC(N)=O
0.886644959,COCC(C)O
1.866060777,CN(C)CCN
2.046758471,CCC[N+](=O)[O-]
1.730832725,C=COC(C)=O
2.333052613,CC(C)CC(C)N
1.721945051,CC(=O)CC(C)C
1.230844715,NC(=O)CC(N)=O
2.009179825,CC(C)NC(C)C
2.837896857,CC(C)OC(=O)Cl
2.324025649,O=C1C=CC(=O)O1
0.693008604,CC1COC(=O)O1
2.061305427,Cc1nnc(N)s1
4.767512064,CCOP(=O)(OCC)Oc1cc(C)[nH]n1
4.319210194,CCOP(=S)(OCC)Oc1cc(C)[nH]n1
2.020556469,Brc1cccc(Br)c1
2.115956028,Cc1cccc(O)c1
2.582015706,Nc1cccc(Cl)c1
2.392261384,Oc1cccc(Cl)c1
2.160784774,Cc1cccc(N)c1
3.20341376,Nc1cccc(N)c1
2.740804655,Oc1cccc(O)c1
2.761874528,CC(CCl)OC(C)CCl
2.945005485,CC1OC(C)OC(C)OC(C)O1
2.40843553,Cc1cc(C)cc(O)c1
2.459159604,Cc1cc(C)cc(N)c1
1.733709772,Clc1cc(Cl)cc(Cl)c1
1.442741573,Oc1cc(O)cc(O)c1
2.721723489,Clc1nc(Cl)nc(Cl)n1
1.582807089,Nc1nc(N)nc(N)n1
1.611365201,CC(C)CC(O)CC(C)C
2.001964597,CC(C)CC(=O)CC(C)C
1.764563549,Brc1ccccc1
1.639880319,CC1CCCCC1
2.425016895,Cc1ccncc1
1.68965239,Clc1ccccc1
2.459149023,NC1CCCCC1
1.845740144,O=C1CCCCC1
2.615595448,Sc1ccccc1
1.839347993,CN1CCNCC1
1.710495367,CN1CCOCC1
2.140425043,Cc1ccccn1
3.013782979,Clc1ccccn1
1.425449288,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C
1.207539085,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
2.231014838,CCCCC(=O)O
1.327459024,CC(C)OCCO
1.090087996,CCCOC(C)=O
2.275403503,CCCOC(=O)Cl
2.086519854,ClCCCBr
2.230680563,CCCCN
3.397214769,CCCC#N
3.541204691,N#CCC#N
1.596468804,N#CCCO
1.478041948,CCCCS
2.73836415,NNCCO
1.473116156,COCCO
2.301768702,c1ccsc1
1.504930258,CC(C)(C)OOC(C)(C)C
1.65244492,CC(=O)CCC(C)C
1.679782648,CC(=O)CCC(C)=O
1.776672021,O=C(O)C=CC(=O)O
2.265895477,CN(C)CCN(C)C
2.608213459,C=CC(=O)NCNC(=O)C=C
0.735741838,CCCCCCCCCCCCCC(=O)OC(C)C
1.205317625,CCCCCCOC(=O)CCCCC(=O)OCCCCCC
2.194297606,CCCCCC(C)=O
1.507247288,CC=CC=CC(=O)O
2.138295284,CC(C)CCON=O
1.581005863,COCCOC(C)=O
2.63874531,CCCCC#N
2.792988583,N#CCCC#N
1.128994642,CCCCC=O
1.64054216,OCCCCO
2.913763409,OCC#CCO
1.424810201,COCCC#N
1.449680843,COCCOC
1.413526568,CCCOC=O
1.56548751,CCOCCO
2.015025502,C1CCCCC1
1.722096205,c1ccncc1
2.208293303,C1COCCN1
1.719038871,CC(=O)CCC=C(C)C
1.342800879,O=C(O)CCCC(=O)O
2.312769826,CC(C)CNCC(C)C
1.914586421,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C
1.525420953,CCCCCCC(C)=O
1.308387645,CCCCCCC(=O)O
1.523337227,O=C(O)CCCCCC(=O)O
1.949899638,O=C(O)CCSCCC(=O)O
2.174535874,O=C(Cl)CCCCCCCCC(=O)Cl
1.52773728,O=C(O)CCCCCCCCC(=O)O
2.109603502,O=[N+]([O-])OCCOCCOCCO[N+](=O)[O-]
1.719318536,CCCCCCO
1.218314555,OCCCCCO
3.000507828,O=CCCCC=O
2.82012699,CCCCN=C=O
1.467443431,NCCNCCO
1.503241641,OCCNCCO
2.835229231,ClCCOCCCl
0.651052988,OCCOCCO
2.798473982,N#CCCCCC#N
1.889129819,CCCCCCCO
1.982624175,CCCCOCCO
1.164739073,COCCOCCO
1.861861344,CCCCCCCCO
2.649022473,CCCCNCCCC
